source,filename,document_date,num_sentences,num_mentions,num_ai_mentions,num_science_mentions,num_claim_like,unique_urls_count,unique_dois_count,unique_arxiv_count,unique_other_refs_count,has_any_reference
Democratic Assembly,20200710-lawmakers-ask-capitol-leaders-pause-determining-future-toppled-serra-statue.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200713-assemblywoman-quirk-silva-releases-statement-orange-county-schools-1.txt,,14,1,0,0,0,1,0,0,0,True
Democratic Assembly,20200713-assemblywoman-quirk-silva-releases-statement-orange-county-schools.txt,,14,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200716-assemblymember-gipson-passing-us-representative-john-r-lewis.txt,,14,1,1,1,0,0,0,0,0,False
Democratic Assembly,20200720-assemblywoman-quirk-silva-announces-221210-orange-county-housing-navigators.txt,,16,3,3,0,0,0,0,0,0,False
Democratic Assembly,20200721-berman-blasts-trumps-latest-attempt-exclude-immigrants-2020-census.txt,,9,2,2,0,0,0,0,0,0,False
Democratic Assembly,20200724-gov-newsom-big-announcement-enacts-farmworker-protections-championed-robert.txt,"July 24, 2020",33,6,4,1,0,2,0,0,0,True
Democratic Assembly,20200727-release-key-assembly-senate-working-groups-unveil-joint-100-billion.txt,"July 27, 2020",83,19,17,2,0,0,0,0,0,False
Democratic Assembly,20200730-orange-county-prioritize-testing-first-responders.txt,"July 30, 2020",38,4,4,0,0,0,0,0,0,False
Democratic Assembly,20200731-boerner-horvaths-bill-help-victims-sexual-assault-approved-senate-public.txt,,15,5,4,0,1,0,0,0,0,False
Democratic Assembly,20200803-assembly-district-65-youth-present-powerful-voices-through-art.txt,,24,5,4,0,0,1,0,0,0,True
Democratic Assembly,20200804-bill-remove-barriers-native-american-voter-access-clears-first-senate.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200804-legislative-edd-letter-governor-newsom.txt,,6,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200805-boerner-horvaths-bill-protect-san-onofre-state-beach-passes-senate-natural.txt,,17,6,6,0,0,0,0,0,0,False
Democratic Assembly,20200805-boerner-horvaths-economic-recovery-bill-streamline-state-work-sharing.txt,,10,4,4,0,0,0,0,0,0,False
Democratic Assembly,20200805-ramos-native-american-land-acknowledgment-bill-progresses-senate.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200806-california-legislature-moves-protect-voters-rights-amid-pandemic.txt,"November 3, 2020",37,15,15,0,0,0,0,0,0,False
Democratic Assembly,20200807-assemblymember-ash-kalras-racial-justice-act-passes-california-senate.txt,,33,9,9,0,0,0,0,0,0,False
Democratic Assembly,20200807-covid-19-cases-spike-among-farmworkers-assemblymembers-robert-rivas-and.txt,"August 6, 2020",47,9,7,2,0,0,0,0,0,False
Democratic Assembly,20200810-ramos-bill-create-first-statewide-office-suicide-prevention-clears-senate.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200811-ab-323-save-local-journalism-act-unanimously-passed-senate-labor-committee.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200821-assemblywoman-rubios-ab-323-save-local-journalism-act-passes-out-senate.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200821-joint-statement-congressmember-panetta-senator-monning-senator-caballero.txt,,20,3,3,0,0,0,0,0,0,False
Democratic Assembly,20200825-assemblymember-irwin-and-community-partners-release-preliminary-results.txt,"July 6, 2020",59,25,11,17,1,0,0,0,0,False
Democratic Assembly,20200826-boerner-horvaths-bill-permanently-protect-san-onofre-state-beach-headed.txt,,18,5,5,0,0,0,0,0,0,False
Democratic Assembly,20200827-california-bill-eliminate-voluntary-youth-probation-now-governors-desk.txt,,15,1,1,0,0,0,0,0,0,False
Democratic Assembly,20200828-kobe-bryant-bill-protect-privacy-deceased-now-governors-desk-consideration.txt,,13,3,3,0,0,0,0,0,0,False
Democratic Assembly,20200828-senate-backs-ramos-measure-help-reduce-rates-missing-and-murdered.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200830-boerner-horvaths-bill-make-it-safe-sexual-assault-survivors-testify-court.txt,,16,3,2,1,0,0,0,0,0,False
Democratic Assembly,20200830-boerner-horvaths-bill-strengthen-and-expand-carlsbad-marine-hatchery.txt,,16,8,4,4,0,0,0,0,1,True
Democratic Assembly,20200830-ramos-bill-allow-more-california-tribes-recover-ancestor-remains-and.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200830-ramos-bill-increase-california-native-american-voter-participation-heads.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200830-senate-approves-ramos-bill-create-first-statewide-office-suicide-prevention.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200831-assemblymember-ash-kalras-racial-justice-act-passes-senate.txt,,6,1,1,0,0,0,0,0,0,False
Democratic Assembly,20200831-assemblymember-irwin-bill-lead-first-country-requirement-recycled-content.txt,,31,3,3,0,0,0,0,0,0,False
Democratic Assembly,20200831-boerner-horvaths-economic-recovery-bill-save-jobs-and-expand-unemployment.txt,,16,7,6,1,0,0,0,0,0,False
Democratic Assembly,20200831-california-legislature-passes-first-nation-covid-19-farmworker-relief.txt,"August 31, 2020",39,9,7,2,0,0,0,0,0,False
Democratic Assembly,20200831-legislature-passes-assemblymember-rivass-bill-expedite-seismic-retrofit.txt,"August 31, 2020",25,6,5,2,0,0,0,0,0,False
Democratic Assembly,20200831-ramos-bill-create-first-statewide-office-suicide-prevention-heads-governor.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200901-assemblymember-arambula-lauds-change-allow-low-wage-workers-regardless.txt,,26,7,6,1,0,0,0,0,0,False
Democratic Assembly,20200901-assemblywoman-quirk-silva-supports-key-legislation-during-end-session.txt,,17,3,3,0,0,0,0,0,0,False
Democratic Assembly,20200901-bill-ban-carotid-arterychokehold-restraints-headed-governors-desk.txt,,16,5,4,1,0,0,0,0,0,False
Democratic Assembly,20200901-california-legislature-passes-bill-enforce-out-state-gun-restrictions.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200901-release-legislature-passes-bill-keep-laboratory-jobs-based-california.txt,"September 1, 2020",23,9,7,0,0,2,0,0,0,True
Democratic Assembly,20200902-bills-strengthen-homeless-funding-oversight-and-create-affordable-housing.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200909-release-2460000-state-grant-allocated-huntington-beach-wetlands-conservancy.txt,"September 9, 2020",24,9,8,0,0,2,0,0,0,True
Democratic Assembly,20200911-assemblymember-robert-rivas-named-chair-assembly-agriculture-committee.txt,"September 11, 2020",25,11,11,0,0,0,0,0,0,False
Democratic Assembly,20200911-governor-newsom-signs-assemblymember-irwins-bill-ensuring-fair-compensation.txt,,21,8,7,0,0,0,0,0,1,True
Democratic Assembly,20200913-assemblywoman-quirk-silva-appointed-chair-assembly-committee-arts.txt,,15,10,8,2,0,0,0,0,0,False
Democratic Assembly,20200915-boys-and-girls-club-oceanside-selected-2020-nonprofit-year-assembly.txt,,18,7,5,2,0,0,0,0,0,False
Democratic Assembly,20200916-assemblymembers-robert-rivas-lorena-gonzalez-eduardo-garcia-and-0.txt,,44,14,11,3,1,1,0,0,0,True
Democratic Assembly,20200916-assemblymembers-robert-rivas-lorena-gonzalez-eduardo-garcia-and-farmworker.txt,,44,14,11,3,1,1,0,0,0,True
Democratic Assembly,20200917-sample-letters-support-governor.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200918-assemblymember-rivas-applauds-state-boards-decision-promulgate-covid-19.txt,,24,6,5,0,0,1,0,0,0,True
Democratic Assembly,20200921-assemblymember-mike-gipson-appointed-chair-select-committee-police-reform.txt,,15,3,3,0,0,0,0,0,0,False
Democratic Assembly,20200922-african-american-community-service-agency-selected-2020-nonprofit-year.txt,,12,5,3,2,0,0,0,0,0,False
Democratic Assembly,20200922-boerner-horvath-comments-findings-state-auditors-report-uc-admissions.txt,,16,1,1,0,0,0,0,0,0,False
Democratic Assembly,20200923-assemblymember-arambula-congratulates-fresno-state-president-joseph-castro.txt,,10,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200923-assemblymember-gipson-kentucky-grand-jury-findings-murder-breonna-taylor.txt,,13,3,3,1,0,0,0,0,0,False
Democratic Assembly,20200923-assemblymember-rivas-statement-gov-newsoms-announcement-transition-zero.txt,,16,2,2,0,0,0,0,0,0,False
Democratic Assembly,20200924-assemblymember-rivas-senator-wiener-and-assemblymember-limon-announce-they.txt,,29,5,5,0,0,0,0,0,1,True
Democratic Assembly,20200924-california-leads-countrys-first-mandate-recycled-content-plastic-crv.txt,,25,8,8,0,0,0,0,0,0,False
Democratic Assembly,20200924-governor-signs-assemblywoman-quirk-silvas-mental-health-services-bill.txt,,18,4,3,1,0,0,0,0,0,False
Democratic Assembly,20200925-boerner-horvaths-bill-permanently-protect-san-onofre-state-beach-signed.txt,,26,9,8,0,0,0,0,0,1,True
Democratic Assembly,20200925-gov-newsom-signs-three-ramos-bills-aiding-indian-causes-california-native.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200925-governor-newsom-signs-property-tax-relief-victims-wildfires-natural.txt,,19,4,4,0,0,0,0,0,0,False
Democratic Assembly,20200925-governor-signs-bill-decompress-overcrowded-emergency-rooms.txt,,15,2,2,0,0,0,0,0,0,False
Democratic Assembly,20200925-governor-signs-ramos-bill-create-first-statewide-office-suicide-prevention.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200928-assemblymember-arambula-lauds-gov-newsom-signing-ab-1551-law-protect.txt,"January 1, 2021",15,4,4,0,0,0,0,0,0,False
Democratic Assembly,20200928-boerner-horvaths-economic-recovery-bill-save-jobs-and-expand-unemployment.txt,,18,9,9,0,0,0,0,0,0,False
Democratic Assembly,20200928-gov-newsom-signs-key-legislation-farmworker-covid-19-relief-package.txt,"January 1, 2021",44,13,10,2,1,1,0,0,0,True
Democratic Assembly,20200928-governor-newsom-signs-assemblymember-irwins-bill-making-mental-health.txt,"September 25, 2020",24,7,7,1,0,0,0,0,0,False
Democratic Assembly,20200928-governor-newsom-signs-legislation-spur-production-affordable-housing.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200928-kobe-bryant-bill-signed-governor.txt,,12,3,3,0,0,0,0,0,0,False
Democratic Assembly,20200929-amid-federal-inaction-california-governor-signs-bill-enforce-out-state-gun.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200929-boerner-horvaths-bill-increase-justice-sexual-assault-survivors-signed.txt,,19,5,4,1,0,0,0,0,0,False
Democratic Assembly,20200930-assemblymember-robert-rivas-statement-veto-assembly-bill-3005-expedited-dam.txt,,18,4,3,0,0,1,0,0,0,True
Democratic Assembly,20200930-boerner-horvaths-bill-strengthen-and-expand-carlsbad-marine-hatchery.txt,,19,8,5,3,0,0,0,0,1,True
Democratic Assembly,20200930-governor-gavin-newsom-signs-toxic-free-cosmetics-act-banning-manufacture-or.txt,,35,15,11,2,0,0,0,0,1,True
Democratic Assembly,20200930-governor-newsom-vetoes-bipartisan-legislation-strengthen-accountability-and.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200930-governor-signs-bill-help-homeless-college-students-retain-financial-aid.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20200930-governor-signs-landmark-legislation-advancing-racial-justice-california.txt,,62,18,18,0,0,0,0,0,0,False
Democratic Assembly,20200930-legislators-react-youth-suicide-prevention-audit.txt,,25,6,6,0,0,0,0,0,0,False
Democratic Assembly,20201001-assemblywoman-rubios-save-local-journalism-act-signed-governor-newsom.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20201001-governor-newsom-signs-legislation-reforming-police-officer-recruitment-and.txt,"September 30, 2020",16,7,7,0,0,0,0,0,0,False
Democratic Assembly,20201002-food-share-ventura-county-named-44th-assembly-district-2020-california.txt,,15,4,3,1,0,0,0,0,0,False
Democratic Assembly,20201007-asm-robert-rivas-applauds-governors-announced-efforts-leverage-natural-and.txt,,24,9,7,2,0,0,0,0,1,True
Democratic Assembly,20201007-assemblymember-ash-kalra-releases-statement-response-governors-executive.txt,,32,9,5,0,0,0,0,0,1,True
Democratic Assembly,20201008-assemblywoman-quirk-silva-welcomes-two-new-project-homekey-investments.txt,,16,3,3,0,0,0,0,0,0,False
Democratic Assembly,20201013-assembly-district-74-non-profits-year-announcement.txt,,54,12,12,2,0,0,0,0,0,False
Democratic Assembly,20201013-assemblymember-robert-rivas-elected-vice-chair-californias-latino.txt,,19,10,8,5,0,0,0,0,0,False
Democratic Assembly,20201013-california-tourism-leaders-convene-state-capitol-detail-huge-losses-visitor.txt,,44,10,8,0,2,0,0,0,0,False
Democratic Assembly,20201015-state-election-leaders-umberg-and-berman-condemn-fake-ballot-boxes-issue.txt,,29,9,7,1,0,1,0,0,0,True
Democratic Assembly,20201016-boerner-horvath-accepting-nominations-2020-veteran-and-military-service.txt,,18,4,3,0,0,1,0,0,0,True
Democratic Assembly,20201020-assemblymember-irwin-host-covid-19-vaccine-town-hall.txt,"October 28, 2020",22,1,1,0,0,0,0,0,0,False
Democratic Assembly,20201021-state-suicide-prevention-efforts-remain-legislative-focus.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20201023-assembly-labor-chair-ash-kalra-responds-court-appeals-unanimous-ruling.txt,,5,3,2,1,0,0,0,0,0,False
Democratic Assembly,20201027-grab-and-go-food-distribution-feeds-over-one-thousand-families.txt,,14,3,3,0,0,0,0,0,0,False
Democratic Assembly,20201027-letter-ca-governor-gavin-newsom-request-hospitality-industry-reopening.txt,"October 28, 2020",20,2,2,0,0,0,0,0,0,False
Democratic Assembly,20201029-assemblymember-ash-kalra-appointed-select-committee-latina-inequities.txt,,18,6,4,1,0,0,0,0,1,True
Democratic Assembly,20201030-assemblymember-berman-host-health-care-affordability-panel.txt,,33,6,5,1,0,0,0,0,0,False
Democratic Assembly,20201030-sew-oside-selected-2020-small-business-year-assembly-district-76.txt,,18,3,3,0,0,0,0,0,0,False
Democratic Assembly,20201102-trumps-immigrant-wealth-test-overturned-federal-court.txt,,10,1,1,0,0,0,0,0,0,False
Democratic Assembly,20201103-assemblymember-robert-rivas-statement-election.txt,,16,1,1,0,0,0,0,0,0,False
Democratic Assembly,20201105-assemblywoman-quirk-silva-helps-secure-california-competes-tax-credit.txt,,25,3,3,0,0,0,0,0,0,False
Democratic Assembly,20201106-assemblymember-irwin-and-community-partners-champion-critical-second-wave.txt,"November 9, 2020",91,13,9,7,0,0,0,0,0,False
Democratic Assembly,20201109-berman-moves-make-key-election-reforms-permanent.txt,,10,7,7,0,0,0,0,0,0,False
Democratic Assembly,20201110-boerner-horvath-announces-2020-veteran-and-military-service-awards.txt,,28,2,2,0,0,0,0,0,0,False
Democratic Assembly,20201117-assembly-labor-chair-ash-kalra-holds-hearing-calosha-chief-statewide.txt,2011-17-20,36,14,10,1,1,1,0,0,1,True
Democratic Assembly,20201117-state-leaders-acknowledge-native-american-heritage-month.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20201118-assemblymember-jesse-gabriel-serve-chair-california-legislative-jewish.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20201118-assemblywoman-quirk-silva-congratulates-california-state-university.txt,,9,6,6,0,0,0,0,0,0,False
Democratic Assembly,20201119-ab-705-transforms-access-outcomes-and-racial-equity-students-entering.txt,,21,4,3,1,0,0,0,0,0,False
Democratic Assembly,20201120-asm-mike-gipson-appalled-edds-failure-serve-and-protect-californias.txt,,28,13,11,2,1,0,0,0,0,False
Democratic Assembly,20201120-assembly-labor-chair-ash-kalra-responds-new-statewide-emergency-workplace.txt,,9,4,3,0,1,0,0,0,0,False
Democratic Assembly,20201202-assemblywoman-quirk-silva-responds-governor-newsoms-new-stay-home.txt,,22,5,5,0,0,0,0,0,0,False
Democratic Assembly,20201203-ramos-names-wendy-bryant-new-scheduler.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20201206-assemblywoman-quirk-silva-introduces-resolution-commemorate-korean-american.txt,"January 13, 1903",32,7,7,0,0,0,0,0,1,True
Democratic Assembly,20201207-alex-lee-takes-oath-newest-assemblymember-25th-district.txt,,14,2,2,0,0,0,0,0,0,False
Democratic Assembly,20201207-assemblymembers-muratsuchi-garcia-and-santiago-introduce-broadband-bond.txt,,25,10,7,4,0,0,0,0,0,False
Democratic Assembly,20201207-assemblywoman-petrie-norris-sworn-second-term.txt,,26,5,3,0,0,2,0,0,0,True
Democratic Assembly,20201207-berman-bill-would-make-recent-election-reforms-permanent.txt,,11,9,9,0,0,0,0,0,0,False
Democratic Assembly,20201207-california-assemblymember-ash-kalra-calls-congress-abolish-ice.txt,,34,8,8,0,0,0,0,0,0,False
Democratic Assembly,20201207-chris-ward-takes-oath-newest-assemblymember-78th-district.txt,,21,2,2,0,0,0,0,0,0,False
Democratic Assembly,20201207-covid-19-crisis-continues-health4all-bill-will-be-introduced-provide-health.txt,,35,9,9,1,0,0,0,0,0,False
Democratic Assembly,20201207-first-day-new-term-assemblymember-jesse-gabriel-introduces-measures-support.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20201207-first-day-office-assemblymember-alex-lee-introduces-clean-money-act.txt,,22,9,9,0,1,0,0,0,0,False
Democratic Assembly,20201207-lisa-calderon-takes-oath-newest-assemblymember-57th-district.txt,,21,4,4,0,0,0,0,0,0,False
Democratic Assembly,20201207-ramos-sworn-second-term-state-assembly.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20201207-steve-bennett-sworn-serve-assembly-district-37.txt,,21,3,3,0,0,0,0,0,0,False
Democratic Assembly,20201208-assemblymember-robert-rivas-introduces-farmworker-wildfire-smoke.txt,,26,8,8,1,0,0,0,0,0,False
Democratic Assembly,20201214-numtot-assemblymember-alex-lee-appointed-transportation-committee-and-swath.txt,,21,6,5,1,0,0,0,0,0,False
Democratic Assembly,20201215-jesse-gabriel-appointed-majority-whip-california-state-assembly.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20201217-assemblymember-irwin-introduces-cradle-career-data-system-act.txt,,17,10,7,4,0,0,0,0,0,False
Democratic Assembly,20201217-assemblywoman-petrie-norris-introduces-legislation-prevent-prisoner.txt,,11,5,5,0,0,0,0,0,0,False
Democratic Assembly,20201218-boerner-horvath-mccarty-announce-legislation-increasing-fairness.txt,,15,5,5,1,0,0,0,0,0,False
Democratic Assembly,20201222-assemblymember-ash-kalra-announces-2021-22-committee-assignments.txt,,12,4,4,0,0,0,0,0,0,False
Democratic Assembly,20201222-berman-applauds-governors-nomination-dr-shirley-weber-next-california.txt,,15,5,5,0,0,0,0,0,0,False
Democratic Assembly,20201223-assemblymember-muratsuchi-introduce-legislation-protect-seniors-and-block.txt,,19,6,2,4,0,0,0,0,0,False
Democratic Assembly,20210103-assemblywoman-sharon-quirk-silva-announces-2021-22-committee-assignments.txt,,11,3,3,0,0,0,0,0,0,False
Democratic Assembly,20210106-assemblymember-berman-condemns-violent-siege-united-states-capitol.txt,,11,6,6,0,0,0,0,0,0,False
Democratic Assembly,20210106-release-what-others-are-saying-about-keep-california-working-act.txt,,193,45,41,6,0,0,0,0,0,False
Democratic Assembly,20210107-5-billion-needed-rent-relief-assemblymember-lee-joins-coalition-legislators.txt,,20,5,4,2,0,0,0,0,0,False
